uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,eventID,processingDate,massSampleIDList,massSampleMixtureID,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleBarcode,bgcArchiveMass,toxicodendronPossible,remarks,processedBy,publicationDate,release
8bd35c70-2d93-4911-a095-0b8f9bb1bc5c,ORNL_054.basePlot.ltr,D07,ORNL,ORNL_054,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL054313.20171106.LVS|NEON.LTR.ORNL054633.20171106.LVS,NEON.LTR.ORNL054.20171106.LVS,NEON.LTR.ORNL054.20171106.LVS.CN,NA,NEON.LTR.ORNL054.20171106.LVS.LIG,NA,NEON.LTR.ORNL054.20171106.LVS.AR,A00000367904,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
fd2cc596-8e6f-439d-9009-3eede3a17a06,ORNL_055.basePlot.ltr,D07,ORNL,ORNL_055,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL055796.20171106.LVS|NEON.LTR.ORNL055077.20171106.LVS,NEON.LTR.ORNL055.20171106.LVS,NEON.LTR.ORNL055.20171106.LVS.CN,NA,NEON.LTR.ORNL055.20171106.LVS.LIG,NA,NEON.LTR.ORNL055.20171106.LVS.AR,A00000367905,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
8d782d63-9fc3-4eb9-8fe3-6dbebe81370f,ORNL_056.basePlot.ltr,D07,ORNL,ORNL_056,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL056270.20171106.LVS|NEON.LTR.ORNL056899.20171106.LVS,NEON.LTR.ORNL056.20171106.LVS,NEON.LTR.ORNL056.20171106.LVS.CN,NA,NEON.LTR.ORNL056.20171106.LVS.LIG,NA,NEON.LTR.ORNL056.20171106.LVS.AR,A00000367906,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
0d4eb672-9db2-4703-9bb0-0b1b91da1494,ORNL_049.basePlot.ltr,D07,ORNL,ORNL_049,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL049007.20171106.LVS|NEON.LTR.ORNL049631.20171106.LVS,NEON.LTR.ORNL049.20171106.LVS,NEON.LTR.ORNL049.20171106.LVS.CN,NA,NEON.LTR.ORNL049.20171106.LVS.LIG,NA,NEON.LTR.ORNL049.20171106.LVS.AR,A00000367919,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
ac927319-acc0-451f-bed6-f5389f1790bc,ORNL_037.basePlot.ltr,D07,ORNL,ORNL_037,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL037204.20171106.LVS|NEON.LTR.ORNL037781.20171106.LVS,NEON.LTR.ORNL037.20171106.LVS,NEON.LTR.ORNL037.20171106.LVS.CN,NA,NEON.LTR.ORNL037.20171106.LVS.LIG,NA,NEON.LTR.ORNL037.20171106.LVS.AR,A00000367915,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
0cef08ec-4713-4876-8f08-e74ba4290953,ORNL,D07,ORNL,NA,2022-03-23,2022-09-07,LTR.2022.ORNL.36,2022-12-14,NEON.LTR.ORNL037204.20220906.MXT|NEON.LTR.ORNL046655.20220906.MXT|NEON.LTR.ORNL053072.20220906.MXT|NEON.LTR.ORNL050160.20220907.MXT|NEON.LTR.ORNL052689.20220907.MXT|NEON.LTR.ORNL052007.20220907.MXT|NEON.LTR.ORNL051943.20220906.MXT|NEON.LTR.ORNL051323.20220906.MXT|NEON.LTR.ORNL053902.20220906.MXT|NEON.LTR.ORNL043572.20220906.MXT|NEON.LTR.ORNL045795.20220907.MXT|NEON.LTR.ORNL045587.20220907.MXT|NEON.LTR.ORNL049631.20220907.MXT|NEON.LTR.ORNL036696.20220906.MXT|NEON.LTR.ORNL046783.20220906.MXT|NEON.LTR.ORNL036156.20220906.MXT|NEON.LTR.ORNL050952.20220907.MXT|NEON.LTR.ORNL049007.20220907.MXT|NEON.LTR.ORNL043918.20220906.MXT|NEON.LTR.ORNL037781.20220906.MXT,NEON.LTR.ORNL.2022.MXT,NEON.LTR.ORNL.2022.MXT.CN,A00000222913,NEON.LTR.ORNL.2022.MXT.LIG,A00000222910,NEON.LTR.ORNL.2022.MXT.AR,A00000222911,7.13,N,NA,0000-0002-6525-9051,20251206T032007Z,RELEASE-2026
dba89cbf-7869-4905-bb8c-ba5d9cecf189,ORNL,D07,ORNL,NA,2022-03-23,2022-09-07,LTR.2022.ORNL.36,2022-12-14,NEON.LTR.ORNL049007.20220907.TWI|NEON.LTR.ORNL046655.20220906.TWI|NEON.LTR.ORNL043572.20220906.TWI|NEON.LTR.ORNL050952.20220907.TWI|NEON.LTR.ORNL049631.20220907.TWI|NEON.LTR.ORNL053072.20220906.TWI|NEON.LTR.ORNL037781.20220906.TWI|NEON.LTR.ORNL036696.20220906.TWI|NEON.LTR.ORNL052007.20220907.TWI|NEON.LTR.ORNL045795.20220907.TWI|NEON.LTR.ORNL045587.20220907.TWI|NEON.LTR.ORNL046783.20220906.TWI|NEON.LTR.ORNL050160.20220907.TWI|NEON.LTR.ORNL052689.20220907.TWI|NEON.LTR.ORNL051943.20220906.TWI|NEON.LTR.ORNL051323.20220906.TWI|NEON.LTR.ORNL037204.20220906.TWI|NEON.LTR.ORNL053902.20220906.TWI|NEON.LTR.ORNL036156.20220906.TWI|NEON.LTR.ORNL043918.20220906.TWI,NEON.LTR.ORNL.2022.TWI,NEON.LTR.ORNL.2022.TWI.CN,A00000222926,NEON.LTR.ORNL.2022.TWI.LIG,A00000222922,NEON.LTR.ORNL.2022.TWI.AR,A00000222925,7.29,N,NA,0000-0002-6525-9051,20251206T032007Z,RELEASE-2026
00992fbb-67fc-4d11-be34-814519b3399e,ORNL,D07,ORNL,NA,2022-03-23,2022-09-07,LTR.2022.ORNL.36,2022-12-14,NEON.LTR.ORNL043572.20220906.FLR|NEON.LTR.ORNL037781.20220906.FLR|NEON.LTR.ORNL052689.20220907.FLR|NEON.LTR.ORNL036156.20220906.FLR|NEON.LTR.ORNL036696.20220906.FLR|NEON.LTR.ORNL052007.20220907.FLR|NEON.LTR.ORNL046783.20220906.FLR|NEON.LTR.ORNL049631.20220907.FLR|NEON.LTR.ORNL045795.20220907.FLR|NEON.LTR.ORNL037204.20220906.FLR|NEON.LTR.ORNL049007.20220907.FLR|NEON.LTR.ORNL046655.20220906.FLR|NEON.LTR.ORNL051943.20220906.FLR|NEON.LTR.ORNL053902.20220906.FLR|NEON.LTR.ORNL053072.20220906.FLR|NEON.LTR.ORNL045587.20220907.FLR|NEON.LTR.ORNL051323.20220906.FLR|NEON.LTR.ORNL043918.20220906.FLR|NEON.LTR.ORNL050160.20220907.FLR|NEON.LTR.ORNL050952.20220907.FLR,NEON.LTR.ORNL.2022.FLR,NEON.LTR.ORNL.2022.FLR.CN,A00000222912,NEON.LTR.ORNL.2022.FLR.LIG,A00000222920,NEON.LTR.ORNL.2022.FLR.AR,A00000222914,7.31,N,NA,0000-0002-6525-9051,20251206T032007Z,RELEASE-2026
c115e3d8-dc3b-435b-9124-f4b8bafabb58,ORNL,D07,ORNL,NA,2022-03-23,2022-09-07,LTR.2022.ORNL.36,2022-12-14,NEON.LTR.ORNL037204.20220906.OTH|NEON.LTR.ORNL046783.20220906.OTH|NEON.LTR.ORNL045587.20220907.OTH|NEON.LTR.ORNL053902.20220906.OTH|NEON.LTR.ORNL050952.20220907.OTH|NEON.LTR.ORNL050160.20220907.OTH|NEON.LTR.ORNL036156.20220906.OTH|NEON.LTR.ORNL049631.20220907.OTH|NEON.LTR.ORNL053072.20220906.OTH|NEON.LTR.ORNL043918.20220906.OTH|NEON.LTR.ORNL043572.20220906.OTH|NEON.LTR.ORNL051323.20220906.OTH|NEON.LTR.ORNL036696.20220906.OTH|NEON.LTR.ORNL051943.20220906.OTH|NEON.LTR.ORNL049007.20220907.OTH|NEON.LTR.ORNL052689.20220907.OTH|NEON.LTR.ORNL037781.20220906.OTH|NEON.LTR.ORNL052007.20220907.OTH|NEON.LTR.ORNL045795.20220907.OTH|NEON.LTR.ORNL046655.20220906.OTH,NEON.LTR.ORNL.2022.OTH,NEON.LTR.ORNL.2022.OTH.CN,A00000222918,NEON.LTR.ORNL.2022.OTH.LIG,A00000222927,NA,NA,NA,N,NA,0000-0002-6525-9051,20251206T032007Z,RELEASE-2026
ceb26c93-b589-4335-ac98-2250fbc6b416,ORNL,D07,ORNL,NA,2022-03-23,2022-09-07,LTR.2022.ORNL.36,2022-12-14,NEON.LTR.ORNL036156.20220906.WDY|NEON.LTR.ORNL037781.20220906.WDY|NEON.LTR.ORNL046655.20220906.WDY|NEON.LTR.ORNL043918.20220906.WDY|NEON.LTR.ORNL050160.20220907.WDY|NEON.LTR.ORNL051943.20220906.WDY|NEON.LTR.ORNL036696.20220906.WDY|NEON.LTR.ORNL053072.20220906.WDY|NEON.LTR.ORNL046783.20220906.WDY|NEON.LTR.ORNL049007.20220907.WDY|NEON.LTR.ORNL043572.20220906.WDY|NEON.LTR.ORNL049631.20220907.WDY|NEON.LTR.ORNL052007.20220907.WDY|NEON.LTR.ORNL053902.20220906.WDY|NEON.LTR.ORNL045587.20220907.WDY|NEON.LTR.ORNL052689.20220907.WDY|NEON.LTR.ORNL037204.20220906.WDY|NEON.LTR.ORNL051323.20220906.WDY|NEON.LTR.ORNL050952.20220907.WDY|NEON.LTR.ORNL045795.20220907.WDY,NEON.LTR.ORNL.2022.WDY,NEON.LTR.ORNL.2022.WDY.CN,A00000222917,NEON.LTR.ORNL.2022.WDY.LIG,A00000222921,NEON.LTR.ORNL.2022.WDY.AR,A00000222924,8.79,N,NA,0000-0002-6525-9051,20251206T032007Z,RELEASE-2026
520f17db-1177-421c-b53c-fa6a0e2226eb,ORNL,D07,ORNL,NA,2022-10-06,2022-10-18,LTR.2022.ORNL.42,2022-12-14,NEON.LTR.ORNL036696.20221018.SDS|NEON.LTR.ORNL053072.20221018.SDS|NEON.LTR.ORNL037204.20221018.SDS|NEON.LTR.ORNL046655.20221018.SDS|NEON.LTR.ORNL045587.20221018.SDS|NEON.LTR.ORNL050160.20221018.SDS|NEON.LTR.ORNL053902.20221018.SDS|NEON.LTR.ORNL043918.20221018.SDS|NEON.LTR.ORNL051943.20221018.SDS|NEON.LTR.ORNL051323.20221018.SDS|NEON.LTR.ORNL052007.20221018.SDS|NEON.LTR.ORNL036156.20221018.SDS|NEON.LTR.ORNL049007.20221018.SDS|NEON.LTR.ORNL052689.20221018.SDS|NEON.LTR.ORNL049631.20221018.SDS|NEON.LTR.ORNL045795.20221018.SDS|NEON.LTR.ORNL050952.20221018.SDS|NEON.LTR.ORNL043572.20221018.SDS|NEON.LTR.ORNL046783.20221018.SDS|NEON.LTR.ORNL037781.20221018.SDS,NEON.LTR.ORNL.2022.SDS,NEON.LTR.ORNL.2022.SDS.CN,A00000222909,NEON.LTR.ORNL.2022.SDS.LIG,A00000222916,NEON.LTR.ORNL.2022.SDS.AR,A00000222908,9.99,N,NA,0000-0002-6525-9051,20251206T054525Z,RELEASE-2026
0d65e082-053e-422e-8c1a-9164796ffb60,ORNL_043.basePlot.ltr,D07,ORNL,ORNL_043,2022-10-18,2022-11-03,LTR.2022.ORNL.44,2022-12-14,NEON.LTR.ORNL043918.20221103.LVS|NEON.LTR.ORNL043572.20221103.LVS,NEON.LTR.ORNL043.20221103.LVS,NEON.LTR.ORNL043.20221103.LVS.CN,A00000222889,NEON.LTR.ORNL043.20221103.LVS.LIG,A00000222888,NEON.LTR.ORNL043.20221103.LVS.AR,A00000222887,7.33,N,NA,0000-0002-6525-9051,20251206T072828Z,RELEASE-2026
94f2a4df-3b29-4405-a93e-1d6b95e553ab,ORNL_050.basePlot.ltr,D07,ORNL,ORNL_050,2022-10-18,2022-11-03,LTR.2022.ORNL.44,2022-12-14,NEON.LTR.ORNL050160.20221103.LVS|NEON.LTR.ORNL050952.20221103.LVS,NEON.LTR.ORNL050.20221103.LVS,NEON.LTR.ORNL050.20221103.LVS.CN,A00000222890,NEON.LTR.ORNL050.20221103.LVS.LIG,A00000222891,NEON.LTR.ORNL050.20221103.LVS.AR,A00000222892,7.43,N,NA,0000-0002-6525-9051,20251206T072828Z,RELEASE-2026
ef703fbb-2e34-4766-9307-f50b1798bd2d,ORNL_046.basePlot.ltr,D07,ORNL,ORNL_046,2022-10-18,2022-11-03,LTR.2022.ORNL.44,2022-12-21,NEON.LTR.ORNL046655.20221103.NDL,NEON.LTR.ORNL046.20221103.NDL,NEON.LTR.ORNL046.20221103.NDL.CN,A00000222929,NA,NA,NA,NA,NA,N,NA,0000-0002-6525-9051,20251206T072828Z,RELEASE-2026
8dd269f0-88ff-4acb-a41b-c27637e86875,ORNL_036.basePlot.ltr,D07,ORNL,ORNL_036,2022-10-18,2022-11-03,LTR.2022.ORNL.44,2022-12-14,NEON.LTR.ORNL036696.20221103.LVS|NEON.LTR.ORNL036156.20221103.LVS,NEON.LTR.ORNL036.20221103.LVS,NEON.LTR.ORNL036.20221103.LVS.CN,A00000222905,NEON.LTR.ORNL036.20221103.LVS.LIG,A00000222906,NEON.LTR.ORNL036.20221103.LVS.AR,A00000222907,7.44,N,NA,0000-0002-6525-9051,20251206T072828Z,RELEASE-2026
ed6d3e2d-10c6-4cb7-8a1f-75d595058ae3,ORNL_045.basePlot.ltr,D07,ORNL,ORNL_045,2022-10-18,2022-11-03,LTR.2022.ORNL.44,2022-12-14,NEON.LTR.ORNL045795.20221103.LVS|NEON.LTR.ORNL045587.20221103.LVS,NEON.LTR.ORNL045.20221103.LVS,NEON.LTR.ORNL045.20221103.LVS.CN,A00000222900,NEON.LTR.ORNL045.20221103.LVS.LIG,A00000222899,NEON.LTR.ORNL045.20221103.LVS.AR,A00000222901,7.41,N,NA,0000-0002-6525-9051,20251206T072828Z,RELEASE-2026
c2049d44-b7cb-4a27-8e82-551856731d40,ORNL_053.basePlot.ltr,D07,ORNL,ORNL_053,2022-10-18,2022-11-03,LTR.2022.ORNL.44,2022-12-14,NEON.LTR.ORNL053902.20221103.LVS|NEON.LTR.ORNL053072.20221103.LVS,NEON.LTR.ORNL053.20221103.LVS,NEON.LTR.ORNL053.20221103.LVS.CN,A00000222879,NEON.LTR.ORNL053.20221103.LVS.LIG,A00000222878,NEON.LTR.ORNL053.20221103.LVS.AR,A00000222880,7.26,N,NA,0000-0002-6525-9051,20251206T072828Z,RELEASE-2026
84b72718-7417-4554-a613-15471d824035,ORNL_045.basePlot.ltr,D07,ORNL,ORNL_045,2022-10-18,2022-11-03,LTR.2022.ORNL.44,2022-12-21,NEON.LTR.ORNL045587.20221103.NDL|NEON.LTR.ORNL045795.20221103.NDL,NEON.LTR.ORNL045.20221103.NDL,NEON.LTR.ORNL045.20221103.NDL.CN,A00000222915,NEON.LTR.ORNL045.20221103.NDL.LIG,A00000222923,NA,NA,NA,N,NA,0000-0002-6525-9051,20251206T072828Z,RELEASE-2026
bb35a58c-d9a3-4d88-bf2d-e46c38fc7522,ORNL_037.basePlot.ltr,D07,ORNL,ORNL_037,2022-10-18,2022-11-03,LTR.2022.ORNL.44,2022-12-14,NEON.LTR.ORNL037204.20221103.LVS|NEON.LTR.ORNL037781.20221103.LVS,NEON.LTR.ORNL037.20221103.LVS,NEON.LTR.ORNL037.20221103.LVS.CN,A00000222902,NEON.LTR.ORNL037.20221103.LVS.LIG,A00000222903,NEON.LTR.ORNL037.20221103.LVS.AR,A00000222904,7.01,N,NA,0000-0002-6525-9051,20251206T072828Z,RELEASE-2026
d0557fe5-be6a-4ca2-889f-1b921bc8d8fc,ORNL_049.basePlot.ltr,D07,ORNL,ORNL_049,2022-10-18,2022-11-03,LTR.2022.ORNL.44,2022-12-14,NEON.LTR.ORNL049007.20221103.LVS|NEON.LTR.ORNL049631.20221103.LVS,NEON.LTR.ORNL049.20221103.LVS,NEON.LTR.ORNL049.20221103.LVS.CN,A00000222895,NEON.LTR.ORNL049.20221103.LVS.LIG,A00000222893,NEON.LTR.ORNL049.20221103.LVS.AR,A00000222894,5.63,N,NA,0000-0002-6525-9051,20251206T072828Z,RELEASE-2026
dc91da48-3b9b-45d7-b750-52384b7f1574,ORNL_046.basePlot.ltr,D07,ORNL,ORNL_046,2022-10-18,2022-11-03,LTR.2022.ORNL.44,2022-12-14,NEON.LTR.ORNL046655.20221103.LVS|NEON.LTR.ORNL046783.20221103.LVS,NEON.LTR.ORNL046.20221103.LVS,NEON.LTR.ORNL046.20221103.LVS.CN,A00000222898,NEON.LTR.ORNL046.20221103.LVS.LIG,A00000222897,NEON.LTR.ORNL046.20221103.LVS.AR,A00000222896,7.54,N,NA,0000-0002-6525-9051,20251206T072828Z,RELEASE-2026
2d17b31b-7b7d-4039-acea-79716abc718a,ORNL_051.basePlot.ltr,D07,ORNL,ORNL_051,2022-10-18,2022-11-03,LTR.2022.ORNL.44,2022-12-14,NEON.LTR.ORNL051323.20221103.LVS|NEON.LTR.ORNL051943.20221103.LVS,NEON.LTR.ORNL051.20221103.LVS,NEON.LTR.ORNL051.20221103.LVS.CN,A00000222885,NEON.LTR.ORNL051.20221103.LVS.LIG,A00000222884,NEON.LTR.ORNL051.20221103.LVS.AR,A00000222886,6.75,N,NA,0000-0002-6525-9051,20251206T072828Z,RELEASE-2026
968dcaef-4e31-46ee-ac77-db5874b24f5d,ORNL_052.basePlot.ltr,D07,ORNL,ORNL_052,2022-10-18,2022-11-03,LTR.2022.ORNL.44,2022-12-14,NEON.LTR.ORNL052689.20221103.LVS|NEON.LTR.ORNL052007.20221103.LVS,NEON.LTR.ORNL052.20221103.LVS,NEON.LTR.ORNL052.20221103.LVS.CN,A00000222881,NEON.LTR.ORNL052.20221103.LVS.LIG,A00000222882,NEON.LTR.ORNL052.20221103.LVS.AR,A00000222883,7.48,N,NA,0000-0002-6525-9051,20251206T072828Z,RELEASE-2026
11bae68c-7549-4698-9444-7885a48e4bda,ORNL_043.basePlot.ltr,D07,ORNL,ORNL_043,2022-10-18,2022-11-03,LTR.2022.ORNL.44,2022-12-21,NEON.LTR.ORNL043918.20221103.NDL|NEON.LTR.ORNL043572.20221103.NDL,NEON.LTR.ORNL043.20221103.NDL,NEON.LTR.ORNL043.20221103.NDL.CN,A00000222930,NEON.LTR.ORNL043.20221103.NDL.LIG,A00000222928,NEON.LTR.ORNL043.20221103.NDL.AR,A00000222931,3.08,N,NA,0000-0002-6525-9051,20251206T072828Z,RELEASE-2026
